id,demo,date
0x87fad5,False,2020-07-30
0x8c0f46,False,2020-05-07
0x93c063,False,2020-09-11
0x646d30,False,2020-09-24
0x9154a6,False,2020-10-24
0x956c9a,False,2020-01-17
0x4ae74a,True,2020-12-09
0x1aa120,False,2020-01-06
0x948c67,False,2020-05-29
0x271676,False,2020-09-08
0x8967ae,True,2020-07-14
0x6a1fcf,True,2020-04-01
0x46f9dc,False,2020-08-28
0x378917,False,2020-05-21
0x53f39c,True,2020-10-20
0x1017eb,False,2020-10-23
0x2002a3,False,2020-12-24
0x2ca127,False,2020-09-06
0x219eba,False,2020-10-25
0x89be07,False,2020-10-26
0x9094e3,False,2020-01-24
0x7b6b03,False,2020-02-25
0x7cfe25,True,2020-01-27
0x1a6892,True,2020-04-03
0x50ccba,True,2020-03-12
0x8217c0,False,2020-09-01
0x2300c8,False,2020-07-14
0x871829,False,2020-12-21
0x96baef,False,2020-05-12
0x45979c,True,2020-10-25
0x442268,False,2020-05-28
0x758635,False,2020-01-02
0x548f26,True,2020-03-05
0x35bcba,True,2020-12-13
0x5846e6,False,2020-11-02
0x803780,True,2020-12-10
0x55eaac,False,2020-03-29
0x3f4109,False,2020-12-08
0x868d5a,True,2020-11-12
0x5683d8,False,2020-06-18
0x230397,False,2020-11-01
0x954e74,False,2020-01-28
0x406295,False,2020-05-11
0x372a37,False,2020-09-22
0x2444b8,False,2020-02-27
0x838dc1,False,2020-05-09
0x61459d,True,2020-01-24
0x7db682,False,2020-04-26
0x7e3876,True,2020-08-24
0x3a894c,False,2020-02-06
0x297297,False,2020-12-07
0x170de6,False,2020-08-22
0x111c9c,False,2020-09-09
0x51f4d2,False,2020-06-07
0x44ac5d,False,2020-12-23
0x48efd0,False,2020-09-13
0x61b3eb,False,2020-03-13
0x77385c,False,2020-01-25
0x192de9,False,2020-03-09
0x53554f,False,2020-06-06
0x5bf5a0,False,2020-06-03
0x31de15,False,2020-06-02
0x3c2c85,False,2020-08-06
0x247f3a,False,2020-05-07
0x409109,False,2020-05-07
0x31c1b9,False,2020-03-28
0x412dec,True,2020-06-14
0x8340bd,False,2020-10-22
0x8b1853,False,2020-12-20
0x16b03e,False,2020-10-27
0x70be22,False,2020-02-09
0x210e6f,False,2020-10-12
0x640842,False,2020-10-31
0x619d81,False,2020-04-12
0x851b91,True,2020-02-08
0x32ed3e,True,2020-07-11
0x1758f7,False,2020-05-28
0x12799a,True,2020-05-31
0x41d38a,False,2020-11-09
0x90bfc9,False,2020-02-16
0x9687b3,False,2020-11-06
0x4b4c3e,False,2020-02-18
0xf7c0e,False,2020-09-18
0x386ea9,True,2020-02-11
0x845eaa,False,2020-02-27
0x50d592,False,2020-04-23
0x4ef005,False,2020-04-30
0x4c31da,False,2020-10-21
0x2eb9f1,False,2020-11-17
0x6642ca,False,2020-12-05
0x28cae4,False,2020-07-26
0x66a14b,False,2020-06-17
0x962a8e,False,2020-02-02
0x7fdc43,True,2020-07-18
0x283230,False,2020-06-23
0x16fa86,False,2020-04-01
0x258c77,True,2020-06-03
0x8b1db7,False,2020-03-21
0x73e363,False,2020-01-03
0x628ed3,False,2020-07-13
0x43c556,False,2020-03-30
0x70ff9c,False,2020-11-06
0x643d4a,False,2020-04-01
0x290104,False,2020-03-09
0x7b1c41,False,2020-02-05
0x5bdf3c,False,2020-04-16
0x69c470,False,2020-03-13
0x1ca565,False,2020-10-30
0x68b25e,False,2020-01-29
0x442efb,False,2020-08-04
0x275be4,False,2020-04-04
0x22824a,False,2020-11-15
0x460d76,False,2020-11-07
0x2d926f,False,2020-12-17
0x65b3b9,False,2020-12-15
0x5dd551,False,2020-12-03
0x441173,False,2020-06-25
0x8470c6,False,2020-11-28
0x424d91,False,2020-03-06
0x2729bd,False,2020-11-09
0x10326f,False,2020-11-11
0x814d96,False,2020-06-14
0x7488e9,False,2020-06-06
0x17a570,True,2020-09-02
0x638288,False,2020-12-12
0x34401a,False,2020-04-24
0x6cf9e5,False,2020-10-10
0x942fd4,False,2020-08-31
0x8395f0,False,2020-03-21
0x51af2f,False,2020-05-03
0x57f4fe,False,2020-07-18
0x3f5ec0,False,2020-05-27
0x8a69ff,False,2020-02-12
0xf4ed5,False,2020-05-20
0x65039d,False,2020-08-03
0x640242,False,2020-07-14
0x71c32c,False,2020-09-11
0x316421,False,2020-08-05
0x1e47e8,False,2020-04-21
0x402931,False,2020-09-24
0x52aacb,False,2020-07-27
0x674221,False,2020-02-23
0x69ecb5,False,2020-04-26
0x38afa5,False,2020-08-01
0x3906da,False,2020-01-22
0x1de0a4,False,2020-12-02
0x6fb779,False,2020-09-30
0x561e89,False,2020-08-16
0x1387f6,False,2020-01-06
0x2d8d28,False,2020-09-25
0x21cf80,False,2020-01-14
0x3eb532,True,2020-04-15
0x4dbf61,False,2020-12-09
0x95c6d8,False,2020-05-07
0x6fbe99,False,2020-02-20
0x551fec,False,2020-04-23
0x24beca,False,2020-11-01
0x65900d,False,2020-06-17
0x896a52,True,2020-07-04
0x561ae5,False,2020-09-07
0x8d9b4c,False,2020-08-10
0x914b2f,True,2020-01-24
0x73daa6,False,2020-06-27
0x893c2a,False,2020-12-26
0x2d6223,False,2020-07-20
0x80fc9e,False,2020-06-29
0x980650,False,2020-07-12
0x78d2b1,False,2020-10-23
0x81d1af,False,2020-11-20
0x717674,False,2020-07-22
0x7e3a73,False,2020-02-21
0x1df54a,False,2020-04-27
0x6cc984,False,2020-02-06
0x48f4c3,False,2020-02-25
0x627f00,False,2020-09-12
0x381c74,False,2020-10-12
0x8bb279,False,2020-06-06
0x9847fc,False,2020-06-15
0x322953,True,2020-07-21
0x471e8e,False,2020-01-28
0x6b5885,False,2020-06-18
0x106a8c,False,2020-06-11
0x94f9e6,False,2020-04-06
0x454bbe,False,2020-09-09
0x245fc5,False,2020-11-07
0x343421,False,2020-08-11
0x88fdf6,False,2020-12-25
0x6e9829,False,2020-11-24
0x85516f,False,2020-08-19
0x50df8d,True,2020-04-24
0x792d87,False,2020-11-18
0x56f8bb,False,2020-08-20
0x93feaa,True,2020-02-27
0x72a0eb,False,2020-02-19
0x89a520,True,2020-11-10
0x6989b2,False,2020-03-07
0x603034,False,2020-12-26
0x84594b,False,2020-04-18
0x372e17,False,2020-04-21
0x860637,False,2020-09-10
0x197e9c,False,2020-03-12
0x623c86,False,2020-09-03
0x535aff,False,2020-06-03
0x287473,False,2020-06-18
0x50943b,False,2020-09-08
0x4e5607,False,2020-07-18
0x77f92b,False,2020-08-05
0x1c6323,False,2020-07-30
0x59126a,False,2020-10-25
0x35339a,False,2020-03-12
0x37d844,False,2020-03-23
0x83e6d5,False,2020-11-22
0x8340a8,False,2020-03-03
0x229816,False,2020-01-04
0x425e2a,False,2020-04-21
0x491cdf,False,2020-08-28
0x496a7f,False,2020-06-21
0x22fe91,False,2020-06-05
0x1c0c27,False,2020-08-01
0x974f39,False,2020-08-29
0x1fbf66,False,2020-12-18
0x1ce1ef,False,2020-04-07
0x262fd1,False,2020-02-03
0x7bd214,False,2020-07-27
0x725b98,True,2020-05-11
0x2eb9db,False,2020-09-01
0x120793,False,2020-04-22
0x8b89b5,False,2020-08-25
0x6942de,True,2020-01-01
0x6b2bb3,False,2020-07-13
0x18f82e,False,2020-08-03
0x1b8dd2,False,2020-03-01
0x9647ef,False,2020-05-29
0x9516a1,True,2020-10-18
0x6adf7d,False,2020-03-17
0x626210,False,2020-06-17
0x527cf1,False,2020-10-06
0x879393,False,2020-04-05
0x5c1330,False,2020-07-15
0x79cdcd,False,2020-04-11
0x7b9871,False,2020-06-03
0x2a3dd2,False,2020-02-11
0x10178f,False,2020-04-27
0x969325,False,2020-05-29
0x75bd9a,True,2020-12-22
0x5a78af,False,2020-11-05
0x4e1fad,False,2020-09-24
0x863a05,False,2020-12-28
0x610e81,False,2020-08-24
0x1d04b8,False,2020-09-07
0x7c692a,False,2020-07-15
0x568c7b,False,2020-03-06
0x5e80e0,False,2020-01-14
0x5345f0,False,2020-12-29
0x1b1aed,False,2020-06-20
0x6c0899,True,2020-08-05
0x6f94c1,False,2020-11-01
0x54fe27,False,2020-11-30
0x3d814e,False,2020-01-09
0x2c5fb7,False,2020-08-29
0x42d6e8,False,2020-01-24
0x87e02d,False,2020-05-29
0x4ae646,True,2020-07-04
0x18d30f,False,2020-08-08
0x59b86f,False,2020-05-26
0x60a4be,False,2020-04-26
0x15020b,True,2020-11-26
0x707732,False,2020-04-28
0x7e18e5,False,2020-02-04
0x5a2672,True,2020-11-15
0x94ff1e,False,2020-05-06
0x3a88d7,True,2020-03-11
0x79188d,False,2020-05-01
0x8810ad,False,2020-03-03
0x90497a,False,2020-03-12
0x1cb994,True,2020-05-21
0x1faf41,False,2020-07-21
0x29dd19,False,2020-05-09
0x433af4,False,2020-07-25
0x399fd7,False,2020-11-03
0x79cd68,False,2020-08-28
0x9330c3,False,2020-08-15
0x2128d5,False,2020-11-05
0x396823,False,2020-01-05
0x11d26e,False,2020-02-07
0x72deb6,True,2020-11-17
0x5a45c3,False,2020-03-13
0x46c19a,False,2020-12-07
0x5ae721,False,2020-04-15
0x633b05,False,2020-09-10
0x8f5d20,False,2020-01-03
0x6938d3,False,2020-10-16
0x4dd8ab,False,2020-09-29
0x72db44,True,2020-01-27
0x757093,True,2020-06-04
0x770efe,False,2020-07-16
0x7a558f,False,2020-05-30
0x7e3a09,False,2020-05-20
0x5ea7cb,False,2020-06-21
0x5398d2,False,2020-11-23
0x40a3bb,True,2020-01-22
0x1f0233,False,2020-04-22
0x4b02f4,False,2020-10-19
0x8ee886,False,2020-03-29
0x12339b,True,2020-04-03
0x51b758,False,2020-09-24
0x24b37a,False,2020-03-04
0x227e09,True,2020-06-16
0x19e307,False,2020-11-20
0x76bd31,False,2020-09-13
0x682d65,False,2020-01-01
0x7002ed,False,2020-06-28
0x51d299,False,2020-01-22
0x6f5a26,False,2020-04-04
0x1720f6,False,2020-04-14
0x20dbd6,False,2020-07-16
0x6ee7db,False,2020-10-24
0x56d2a6,False,2020-07-07
0x9210d4,False,2020-07-22
0x185a93,False,2020-05-15
0x3518d8,False,2020-03-02
0x835d1a,False,2020-11-12
0x53ba84,False,2020-05-08
0x82d5c0,False,2020-10-05
0x503740,False,2020-09-16
0x79aef2,True,2020-02-06
0x9630d6,False,2020-08-29
0x867e45,False,2020-05-25
0x585f7b,False,2020-01-17
0x67ef1d,False,2020-08-07
0x486824,False,2020-06-26
0x6c52bd,False,2020-02-13
0x968e38,False,2020-08-20
0x80fcf1,False,2020-09-23
0x4af983,False,2020-12-13
0x434368,True,2020-08-24
0xf46bf,False,2020-10-01
0x96f1f7,False,2020-10-27
0x2ec4e1,False,2020-12-13
0x5a8e0f,False,2020-06-03
0x3e82ec,False,2020-04-16
0x55e878,False,2020-06-09
0x1c3cd5,False,2020-12-11
0x1db246,False,2020-05-27
0x713916,False,2020-08-10
0x498e73,False,2020-05-03
0x7601ca,False,2020-04-06
0x92d8e6,False,2020-12-11
0x41a816,True,2020-06-10
0x83e722,True,2020-02-27
0x5e0404,False,2020-04-22
0x28d5d3,False,2020-11-17
0x37e752,False,2020-08-22
0x3e7abb,False,2020-11-05
0x2de7e0,True,2020-12-02
0x5e61fa,False,2020-02-27
0x8e469f,False,2020-03-14
0x404bbc,False,2020-06-16
0x23d87f,True,2020-11-16
0xfc37b,False,2020-07-11
0x500137,True,2020-11-10
0x27e91a,True,2020-05-20
0x8642ba,False,2020-10-23
0x19e884,False,2020-04-06
0x3118e5,False,2020-02-11
0x715d63,False,2020-10-21
0x835358,False,2020-03-13
0x877dba,False,2020-09-27
0x875a4c,False,2020-03-04
0x30009b,False,2020-08-30
0x1c00ed,False,2020-01-25
0x2748c4,False,2020-11-16
0x81cb20,False,2020-11-01
0x351aa8,False,2020-11-25
0x877f69,False,2020-08-26
0x8deac7,True,2020-08-20
0x7e819f,False,2020-04-25
0x7f25a8,False,2020-11-02
0x3a9604,True,2020-07-20
0x5c2fb1,True,2020-02-11
0x80d3c7,False,2020-07-12
0x7065ca,False,2020-02-19
0x2bbf55,False,2020-07-09
0x4822ea,False,2020-01-05
0x8dcc35,False,2020-10-15
0x66c516,False,2020-12-12
0x2e49cc,False,2020-07-20
0x8a0245,False,2020-06-09
0x2b6372,False,2020-08-17
0x1cdcdb,False,2020-02-09
0x3a7687,True,2020-12-10
0x1d6bd4,False,2020-12-11
0x4e39f1,False,2020-03-06
0x8c6fea,True,2020-01-30
0x4a79c2,True,2020-08-07
0x672afd,False,2020-11-05
0x1793a5,False,2020-09-10
0x30326c,False,2020-04-21
0x5f5ac0,False,2020-08-07
0x738808,False,2020-07-16
0x3f4649,False,2020-10-26
0x73a521,False,2020-12-07
0x223b78,False,2020-11-28
0x7e5976,False,2020-03-04
0x437862,False,2020-07-07
0x3f92a6,True,2020-07-11
0x319fde,False,2020-10-23
0x61734c,False,2020-04-19
0x87f955,False,2020-10-09
0x24330b,False,2020-09-22
0x3cce1a,False,2020-05-29
0x827a00,False,2020-11-16
0x59eca2,False,2020-05-03
0x13b0ce,False,2020-06-07
0x243af2,False,2020-04-04
0x8dc8a8,False,2020-02-09
0x69147a,False,2020-10-07
0x14df66,False,2020-10-01
0x875830,False,2020-05-31
0x66ddfd,False,2020-10-08
0x4b82ba,False,2020-01-22
0x5323ca,False,2020-09-08
0x21a48b,False,2020-03-04
0x16b8ba,False,2020-12-27
0x3d07c0,False,2020-05-27
0x91fc94,False,2020-09-26
0x7a6ed5,False,2020-07-12
0x7d8f99,False,2020-04-08
0x697aa1,False,2020-07-26
0x504ad7,False,2020-12-19
0x44eb0b,False,2020-09-12
0x2040db,False,2020-09-06
0x3d7001,False,2020-12-24
0x1ea8f0,True,2020-11-01
0x6dac6e,True,2020-09-17
0x52b1ed,True,2020-02-11
0x445e5f,True,2020-09-29
0x6111e5,False,2020-10-19
0x7dbc29,False,2020-12-22
0x1fa76e,False,2020-04-25
0x1a31a2,False,2020-06-09
0x4b48d2,False,2020-07-18
0x26c482,False,2020-07-08
0x19359a,False,2020-03-05
0x68f310,False,2020-08-17
0x8c9860,False,2020-03-26
0x409e26,False,2020-01-07
0x3100c9,False,2020-01-02
0x23197c,False,2020-03-11
0x76daa0,True,2020-06-30
0x541779,False,2020-08-20
0x1135b7,False,2020-06-10
0x390622,False,2020-04-22
0x488541,False,2020-09-23
0x45039b,False,2020-06-03
0x5d1443,False,2020-06-06
0x4e086c,False,2020-08-19
0x919857,False,2020-06-08
0x6d21b9,False,2020-10-27
0x2a96a3,False,2020-12-06
0x416070,False,2020-04-13
0x47b612,True,2020-09-15
0x852f9e,False,2020-12-27
0x59be5d,False,2020-10-16
0x412f14,False,2020-07-07
0x8bd5ec,False,2020-05-16
0x5f2113,False,2020-04-28
0x1ceef5,False,2020-04-12
0x4e98ab,False,2020-09-27
0x25a034,True,2020-09-10
0x768202,True,2020-03-22
0x7b7afd,False,2020-10-10
0x5fb353,True,2020-11-17
0x7304b2,False,2020-08-16
0x1d39a4,False,2020-10-23
0x147745,False,2020-12-29
0x5d096d,False,2020-06-02
0x8953e2,False,2020-04-18
0x436278,False,2020-12-17
0x5ca6ea,False,2020-03-05
0x3fe5c1,True,2020-08-17
0x869825,False,2020-08-04
0x92ffff,False,2020-10-01
0x294719,True,2020-10-15
0x789e18,False,2020-05-24
0x13ae45,False,2020-07-15
0x946733,False,2020-01-07
0x73ca86,False,2020-11-01
0x921474,False,2020-06-11
0x40014f,False,2020-07-04
0x497a5b,False,2020-02-05
0x755374,False,2020-06-23
0x8059ee,False,2020-10-05
0x948aa1,False,2020-05-30
0x373894,False,2020-11-06
0x3e1f7a,True,2020-08-09
0x458d2d,True,2020-09-15
0x477012,False,2020-10-08
0x5281c1,False,2020-09-12
0x7bc3c1,False,2020-03-06
0x44db15,False,2020-12-10
0x63852b,False,2020-04-29
0x4b17d3,False,2020-01-01
0x15af78,False,2020-12-22
0x5ed03f,False,2020-11-03
0x26cb60,False,2020-08-07
0x4d4809,False,2020-08-04
0x8e8e51,False,2020-10-28
0x2a9f4c,False,2020-09-24
0x92225f,False,2020-06-23
0x58dd1b,False,2020-08-03
0x39e911,False,2020-01-12
0x705d47,True,2020-01-17
0x53fc38,True,2020-03-24
0x203de6,False,2020-01-06
0x36c0c7,False,2020-11-23
0x8bcdba,False,2020-01-21
0x462c7b,False,2020-04-14
0x638fea,True,2020-03-25
0x564bf8,False,2020-01-06
0x174999,False,2020-03-04
0x385231,False,2020-04-25
0x5cf17e,False,2020-07-09
0x84ff83,False,2020-07-07
0x2c3978,False,2020-02-18
0x54166a,False,2020-05-22
0x3bbaf1,False,2020-07-05
0x4723d5,False,2020-06-03
0x7e2c76,False,2020-08-11
0x40d2bb,False,2020-06-04
0x70bfdd,False,2020-02-09
0x3e6ab0,False,2020-08-14
0x5e23b8,False,2020-08-15
0x2d3fc9,False,2020-04-09
0x5692d6,False,2020-01-06
0x7974ae,True,2020-01-04
0x3b8bef,False,2020-04-12
0x85a4d2,False,2020-07-06
0x2a7351,False,2020-05-11
0x42ec68,False,2020-01-28
0x2f56e8,False,2020-11-08
0x17bca5,False,2020-07-10
0x6dcb4d,False,2020-10-22
0x5d19bf,False,2020-01-08
0x499f09,False,2020-09-07
0x6b25ba,False,2020-10-26
0x4b49d8,False,2020-07-25
0x715f23,False,2020-09-07
0x4d52d5,True,2020-06-22
0x775070,False,2020-12-22
0x8420e2,False,2020-01-20
0x6e9cb6,True,2020-12-29
0x9069f6,False,2020-11-12
0x2e7995,False,2020-05-27
0x70fc98,False,2020-10-11
0x4415e0,False,2020-07-25
0x247708,False,2020-10-05
0x7f22e8,False,2020-11-05
0x8ea1fc,False,2020-07-28
0x19c248,True,2020-06-08
0x13af26,False,2020-07-19
0x25593b,False,2020-11-25
0x1cea7a,False,2020-03-15
0x8a7cfa,False,2020-07-29
0x2b116c,False,2020-03-13
0x363298,True,2020-11-10
0x8e81fb,True,2020-12-05
0x1f9221,False,2020-10-04
0x5ac731,True,2020-06-19
0x74b905,False,2020-04-17
0x7d9d01,False,2020-09-13
0x530c05,False,2020-11-14
0x4a02f0,False,2020-02-12
0x423127,True,2020-06-25
0x720679,False,2020-09-16
0x37a6b3,False,2020-03-28
0x381957,False,2020-10-24
0x7429bf,False,2020-02-19
0x559067,False,2020-06-03
0x8dc5c0,True,2020-10-27
0x305bcf,False,2020-07-10
0x2618f5,False,2020-10-18
0x811599,False,2020-07-08
0x66bd38,False,2020-09-08
0x19b7a4,True,2020-07-28
0x50740e,False,2020-10-12
0x3a30a2,False,2020-05-15
0x87aac8,False,2020-09-04
0x787e99,False,2020-11-17
0x4414bf,False,2020-05-31
0x3cc71a,False,2020-05-30
0x60c3bf,False,2020-02-01
0x40a30e,False,2020-04-02
0x24b96a,False,2020-02-04
0x508805,False,2020-01-20
0x22e52e,False,2020-03-10
0x4f88bf,False,2020-01-14
0x1488e6,True,2020-04-17
0x329bb1,False,2020-11-04
0x5bd487,False,2020-02-21
0x1e7e68,False,2020-08-25
0x171e23,False,2020-10-03
0x804195,True,2020-03-10
0x24709d,False,2020-04-10
0x46c37d,True,2020-01-13
0x5eb7cf,False,2020-11-23
0x236b2d,False,2020-03-28
0x38dd49,True,2020-11-10
0x88bf5d,False,2020-01-26
0x4bccfd,False,2020-10-02
0x96e2d3,False,2020-10-09
0x613b43,False,2020-02-19
0x352560,False,2020-05-04
0x1f59a3,False,2020-07-24
0x32bd49,False,2020-08-22
0x7716c7,True,2020-03-20
0x8e9345,False,2020-06-23
0x6700b2,False,2020-05-05
0x73b5eb,False,2020-02-07
0x3d061d,False,2020-03-19
0x5dd385,False,2020-06-09
0x82eef8,True,2020-04-09
0x5d1ad5,False,2020-08-10
0x213c09,False,2020-01-18
0x100dd9,False,2020-08-11
0x308aad,False,2020-07-02
0x7ae0af,False,2020-04-24
0x7c04d1,False,2020-01-31
0x746650,False,2020-09-10
0x7183e8,False,2020-01-17
0x5ad158,False,2020-08-01
0x39ec4a,False,2020-02-27
0x692f5d,True,2020-02-05
0x4bb509,False,2020-10-28
0x72aa59,False,2020-01-02
0x6cc8b2,False,2020-09-24
0x309c2c,False,2020-02-06
0x83b8af,False,2020-08-01
0x120514,False,2020-06-24
0x7948f4,False,2020-07-01
0x4ed760,True,2020-06-08
0x2234ed,False,2020-06-03
0x847b12,True,2020-07-31
0x5ea299,False,2020-02-07
0x656bc9,False,2020-03-31
0x55cbfd,False,2020-03-25
0x820faf,False,2020-08-18
0x8ae0b6,False,2020-07-18
0x4ba974,True,2020-04-30
0x415bf5,False,2020-03-22
0x774eb5,False,2020-02-05
0x6545b3,False,2020-10-07
0x27061e,False,2020-05-18
0x647310,False,2020-04-29
0x2fef23,False,2020-02-24
0x8fb7bb,False,2020-01-29
0x977f3f,False,2020-11-29
0x397638,False,2020-03-09
0x974ee5,False,2020-05-15
0x4d1bc0,False,2020-02-09
0x630297,False,2020-10-26
0x8f9d66,False,2020-07-22
0x546482,False,2020-08-24
0x4703e1,False,2020-10-10
0x3fd2dd,False,2020-01-02
0x2fc169,False,2020-01-29
0x45fde5,False,2020-10-19
0x780f1a,False,2020-04-11
0x986e09,False,2020-01-04
0x2be948,False,2020-08-02
0x7636ca,False,2020-06-26
0x272eab,False,2020-12-24
0x8fa6eb,False,2020-05-06
0x205b6e,False,2020-01-12
0x3470f9,True,2020-01-21
0x759acd,False,2020-06-24
0x6b82c8,False,2020-03-15
0x3f47ca,False,2020-04-04
0x65d5f6,False,2020-08-30
0x1fdd25,False,2020-10-13
0x3206cd,True,2020-12-27
0x39780d,False,2020-09-14
0x2cc156,False,2020-05-15
0x2cdff2,False,2020-11-05
0x1b9c5a,False,2020-12-02
0x68b1a7,False,2020-08-06
0x4e7fda,False,2020-09-25
0x5cb3ad,False,2020-05-07
0x5207e7,False,2020-10-05
0x4a196c,False,2020-04-19
0x60f865,True,2020-10-10
0x4d3410,False,2020-06-19
0x3e8b51,False,2020-12-25
0x5f34c4,True,2020-09-15
0x7164bf,False,2020-01-22
0x960dd3,False,2020-08-02
0x5b85a4,False,2020-08-18
0x9673bd,False,2020-08-24
0x29899a,False,2020-12-15
0x5eea69,False,2020-01-23
0x821e00,False,2020-05-20
0x985cb2,False,2020-07-19
0x65511f,False,2020-10-24
0x41145f,False,2020-04-14
0x73b8ee,True,2020-02-07
0x93bd6d,False,2020-12-10
0x4a4fe6,False,2020-10-03
0x458f65,True,2020-03-17
0x8363e9,False,2020-10-07
0x1fa477,False,2020-08-06
0x483c21,False,2020-09-02
0x6a1144,False,2020-12-27
0x4d483e,False,2020-11-02
0x644c01,False,2020-04-13
0x713666,False,2020-05-12
0x1c73ef,True,2020-08-08
0x261efb,False,2020-02-23
0x7b7863,True,2020-10-28
0x95e30f,False,2020-03-11
0x1c6b23,False,2020-04-05
0x82ebb3,False,2020-07-05
0x51f481,False,2020-08-25
0x731ebf,False,2020-04-29
0x5ed5be,False,2020-09-09
0x25a870,False,2020-03-23
0x3919b1,False,2020-06-06
0x2f410c,False,2020-04-22
0x79a9c3,False,2020-01-23
0x80ed4b,False,2020-06-26
0x3df749,False,2020-07-31
0x1404bc,False,2020-08-06
0x87f6cc,True,2020-02-05
0x67fb96,False,2020-10-03
0x3b0d50,False,2020-11-28
0x559e19,False,2020-06-15
0x851fe7,False,2020-12-11
0x97ce80,False,2020-09-05
0x1c2ba4,False,2020-05-29
0x375997,False,2020-08-12
0x573c1e,False,2020-10-25
0x847fff,False,2020-11-19
0x7fdafc,False,2020-10-01
0x778b07,False,2020-05-11
0x5d4445,False,2020-06-10
0x254a43,False,2020-05-11
0x124fb0,False,2020-08-05
0x8f5baf,False,2020-12-22
0x55b4d8,False,2020-09-18
0x114402,False,2020-05-25
0x1ec7d6,True,2020-08-31
0x71516b,False,2020-12-12
0x45bbca,True,2020-07-14
0x76b789,False,2020-12-04
0x1b8f03,True,2020-02-05
0x8b40e1,False,2020-10-23
0x33027f,False,2020-05-30
0x4fefea,False,2020-09-29
0x4f561d,False,2020-12-07
0x8f3cca,False,2020-04-14
0x4abf77,False,2020-01-17
0x5ab8e2,False,2020-08-10
0x75af10,False,2020-11-03
0x108615,False,2020-02-11
0x2d1d07,False,2020-04-20
0x2004be,False,2020-08-08
0x8739df,False,2020-06-14
0x3da804,False,2020-04-19
0x798fdf,False,2020-06-28
0x57039b,True,2020-04-02
0x68c254,False,2020-01-15
0x7b85ac,False,2020-08-09
0x726de1,False,2020-08-27
0x1fa8e6,False,2020-05-08
0x6f6d98,True,2020-07-26
0x2e586d,False,2020-10-31
0xfd085,False,2020-02-18
0x1bf130,False,2020-07-13
0x643f5b,False,2020-09-14
0x4a1932,False,2020-05-10
0x44a884,False,2020-02-19
0x8a68c6,False,2020-11-02
0x3abe5f,False,2020-10-18
0x11a0a5,False,2020-10-02
0x3fdecb,True,2020-01-07
0x8c3fe0,False,2020-01-28
0x355ed5,False,2020-09-01
0x30b29b,False,2020-08-01
0x4ba9ef,False,2020-04-02
0x6e6994,False,2020-05-10
0x463748,False,2020-12-27
0x8dc99c,False,2020-08-02
0x21e60a,False,2020-11-03
0x41fa96,False,2020-07-22
0x6625fc,False,2020-09-18
0x7f112d,False,2020-12-09
0x74838b,False,2020-08-13
0x2eab30,True,2020-03-18
0x94606f,False,2020-06-14
0x777e2f,False,2020-08-21
0x2ae58e,True,2020-11-13
0x4678fa,False,2020-12-05
0x780d9f,False,2020-11-25
0x26a283,False,2020-12-02
0x3f95e3,True,2020-02-27
0x2baa35,False,2020-03-13
0x977562,False,2020-01-02
0x44a5dd,False,2020-08-19
0x6dfe47,False,2020-11-05
0x5e3649,False,2020-07-10
0x94c9e8,False,2020-12-02
0x206c47,False,2020-03-13
0x3dc956,False,2020-04-19
0x383e79,True,2020-09-01
0x6aa279,True,2020-03-28
0x523db1,False,2020-01-30
0x1f7b91,False,2020-06-25
0x5698d7,False,2020-03-16
0x24d037,False,2020-03-05
0x5364b9,False,2020-07-10
0x1e3f50,True,2020-04-17
0x5df1c0,False,2020-06-25
0x733e2a,False,2020-02-09
0x1186ed,True,2020-06-06
0x551525,True,2020-02-24
0x1671d7,False,2020-09-24
0x8b9129,False,2020-06-12
0x6730aa,False,2020-06-24
0x4846b8,False,2020-09-03
0x931212,False,2020-08-18
0x94fd67,False,2020-06-03
0x6b6481,False,2020-07-05
0x215225,False,2020-09-07
0x68169c,False,2020-05-04
0x2a4b93,False,2020-01-13
0x146f0e,True,2020-08-07
0x285727,False,2020-08-13
0x7b3bd1,False,2020-05-31
0x2c99b0,False,2020-12-16
0x74867d,False,2020-08-08
0x5d819d,False,2020-09-21
0x262768,False,2020-10-04
0x193ea6,True,2020-06-18
0x10fb34,False,2020-02-01
0x6e2341,False,2020-04-02
0x30befd,False,2020-06-08
0x1d958f,False,2020-05-13
0x155fd9,False,2020-01-19
0x588115,False,2020-06-12
0x6d8593,True,2020-12-02
0x15d874,False,2020-12-26
0x395c20,False,2020-11-13
0x184a28,True,2020-07-09
0x890a7c,False,2020-08-17
0x64a162,False,2020-06-09
0x97cfd6,False,2020-04-18
0x75491f,False,2020-06-08
0x7096f3,False,2020-11-23
0x86164b,False,2020-05-20
0x689adf,False,2020-02-02
0x8d682e,False,2020-11-29
0x41594c,False,2020-10-03
0x809a9d,False,2020-12-08
0x8ac2ea,False,2020-10-13
0x29eed1,False,2020-05-01
0x4f772f,False,2020-02-07
0x1b1c4f,False,2020-08-29
0x59d4ac,False,2020-01-13
0x3b4155,False,2020-05-23
0x52e1a7,False,2020-11-08
0x18ea7e,False,2020-12-25
0x8760a9,False,2020-10-07
0x19b4f8,False,2020-03-23
0x262abd,False,2020-05-15
0x12c71e,True,2020-09-12
0x6309a2,False,2020-11-29
0x2c44a2,False,2020-06-03
0x380c8f,False,2020-09-05
0x2d5464,True,2020-09-27
